baitID	intscore	rank	SIP
595165	5.07425873845901	184	0
31139	5.07500446884364	185	0
639755	5.07516890676022	186	0
285426	5.07528124485153	187	0
12009	5.07544992569833	188	0
596409	5.07599389994489	189	0
133987	5.07667252332213	190	0
345023	5.07701440454987	191	0
642544	5.0773478651172	192	0
120431	5.07736924253312	193	0
674589	5.07763623317811	194	0
2354	5.07883524612701	195	0
227188	5.07908925329946	196	0
321253	5.0795439891157	197	0
296207	5.07968053535641	198	0
259066	5.07999304946609	199	0
327689	5.08011778247543	200	0
618153	5.08015736254033	201	0
280294	5.08048043957594	202	0
87086	5.0811711969224	203	0
331084	5.08256095799172	204	0
532676	5.08261229870865	205	0
100168	5.08267341914682	206	0
157475	5.0828736417623	207	0
479226	5.08349068892934	208	0
77541	5.08353211107141	209	0
191043	5.08392791674939	210	0
697354	5.08414650131051	211	0
35602	5.08547863252862	212	0
405458	5.08555187422197	213	0
728702	5.08653780506048	214	0
50680	5.08661991040619	215	0
7056	5.08711569449313	216	0
329756	5.08817032896457	217	0
719368	5.08841347886788	218	0
255052	5.08894377832906	219	0
265909	5.08989069313252	220	0
393721	5.09049349014762	221	0
411972	5.09051698351189	222	0
138661	5.09086377889975	223	0
91569	5.09136458689868	224	0
190283	5.09143177780104	225	0
362423	5.09154564465604	226	0
280348	5.09169077871125	227	0
565992	5.09190317336468	228	0
397182	5.09193507726136	229	0
781323	5.09228560324452	230	0
692067	5.09258299685041	231	0
285123	5.09298870359724	232	0
206955	5.09349471502318	233	0
273240	5.09440074270242	234	0
88460	5.09451531965509	235	0
284374	5.09554281068988	236	0
162180	5.09558634030766	237	0
103501	5.09615442675352	238	0
439969	5.09654407417115	239	0
321186	5.09685496069805	240	0
292328	5.09728044220192	241	0
738056	5.0976209814448	242	0
775736	5.0985033100976	243	0
662926	5.09889170680664	244	0
619832	5.09897350627412	245	0
203150	5.09905314508771	246	0
77696	5.09914164825288	247	0
85577	5.09944993736057	248	0
261214	5.0999357328774	249	0
331309	5.10071776903178	250	0
36567	5.10170601653171	251	0
351571	5.10251277807966	252	0
516767	5.10290177659743	253	0
282553	5.10364572521278	254	0
656094	5.10368704557686	255	0
151070	5.10378661255644	256	0
360204	5.10384465989247	257	0
596912	5.1048210064705	258	0
757043	5.10577026446109	259	0
339221	5.10579620465972	260	0
226780	5.10601486075744	261	0
9818	5.10686435398532	262	0
37917	5.10707558782963	263	0
83483	5.10824028751771	264	0
650790	5.10879773484964	265	0
757000	5.10951684829845	266	0
292307	5.10963729250157	267	0
59188	5.11007970861527	268	0
4433	5.11018678688117	269	0
331330	5.11035479918171	270	0
4466	5.11111864152204	271	0
112978	5.11116899362113	272	0
214148	5.11136316946826	273	0
400522	5.11140869174707	274	0
168459	5.11150560536646	275	0
699365	5.11168025647074	276	0
360495	5.11312983183523	277	0
759038	5.11354412009202	278	0
274095	5.11387149690272	279	0
412249	5.1151200177141	280	0
175403	5.11512187025942	281	0
158320	5.11523412377039	282	0
89038	5.11565649661499	283	0
620249	5.11578729840442	284	0
6697	5.11602691242653	285	0
620048	5.11614107302029	286	0
91145	5.11657948311673	287	0
610167	5.11861959554683	288	0
573181	5.11866190888696	289	0
292913	5.11905626321661	290	0
103745	5.11952907605072	291	0
329984	5.12064908195726	292	0
774410	5.12162501536615	293	0
620113	5.12238429409525	294	0
12772	5.12242417558779	295	0
709250	5.12245673992013	296	0
281053	5.12266089080344	297	0
219768	5.1226631975628	298	0
182659	5.12310544784643	299	0
12631	5.12359794353334	300	0
706918	5.12365246622889	301	0
175910	5.12570825659834	302	0
124567	5.127042279197	303	0
550544	5.12705351699861	304	0
102508	5.12759169022891	305	0
511665	5.12883876641066	306	0
782188	5.12916253147838	307	0
690180	5.12940266552254	308	0
208355	5.12962142709318	309	0
143532	5.13060758818675	310	0
60631	5.13096657170642	311	0
103933	5.1313124592723	312	0
251345	5.13135885256664	313	0
651189	5.13161871002747	314	0
623225	5.13196108452858	315	0
111214	5.13201783563069	316	0
166185	5.13205177738738	317	0
30800	5.13246139498953	318	0
328369	5.13296873075263	319	0
140536	5.13299947996274	320	0
184014	5.13391393731173	321	0
68668	5.13421666590525	322	0
297135	5.13477641114811	323	0
327066	5.13514880616788	324	0
145331	5.13545726424656	325	0
568941	5.13600950104339	326	0
104181	5.13651055868159	327	0
481182	5.13824932376374	328	0
287405	5.13902765175883	329	0
391562	5.13904004268002	330	0
516946	5.13948297868054	331	0
222093	5.1399543615487	332	0
349813	5.14036399125709	333	0
93841	5.14126691556093	334	0
425939	5.14194096048937	335	0
448345	5.1420472402329	336	0
40189	5.14211621494274	337	0
619501	5.14354261448427	338	0
473176	5.14497573014664	339	0
278430	5.1455380889417	340	0
425496	5.1457903484575	341	0
346059	5.14611132642311	342	0
782217	5.14741096595342	343	0
238111	5.14765907908193	344	0
31218	5.14815348881314	345	0
350216	5.14815747921808	346	0
137028	5.1484956244153	347	0
18837	5.14858442792972	348	0
704624	5.14883636779601	349	0
49625	5.1494164044708	350	0
186244	5.15042486487979	351	0
761261	5.15070523992958	352	0
731254	5.15144908093847	353	0
98667	5.15170286592626	354	0
102140	5.15217664802584	355	0
375877	5.15300926249455	356	0
782612	5.15301822827578	357	0
285696	5.15327408521915	358	0
539820	5.15430958118018	359	0
381715	5.15478696773018	360	0
756543	5.15485297455927	361	0
297311	5.15509674126933	362	0
417534	5.15518425414461	363	0
186226	5.15522754446749	364	0
120991	5.15604082470225	365	0
448877	5.15626046945161	366	0
683890	5.15630685090644	367	0
1774	5.15683245738793	368	0
330286	5.15709963780202	369	0
77816	5.15758605933076	370	0
133552	5.15771721589392	371	0
149628	5.15793030637558	372	0
622800	5.1582898060377	373	0
781062	5.15841863460677	374	0
323421	5.15848135058331	375	0
71549	5.15923669228177	376	0
12728	5.15926990520376	377	0
330488	5.15932415287805	378	0
369498	5.15951820308343	379	0
220585	5.15963617295246	380	0
468898	5.16060061213604	381	0
66615	5.16103012381114	382	0
94397	5.16112233405427	383	0
225204	5.16207945598317	384	0
404292	5.16270984710861	385	0
495931	5.16280655689156	386	0
747147	5.16311378532969	387	0
728957	5.16317708123857	388	0
697271	5.16349807992944	389	0
384130	5.16399093821269	390	0
180607	5.16462997406103	391	0
761515	5.1650781565002	392	0
2991	5.16664714497089	393	0
324711	5.16665884776055	394	0
360392	5.16667348085418	395	0
134048	5.16667502717196	396	0
244824	5.16770158800792	397	0
450494	5.1679574745945	398	0
7825	5.16810149103339	399	0
190292	5.16822265062645	400	0
288883	5.16921601687123	401	0
474329	5.16983782971622	402	0
331165	5.1701688465254	403	0
456264	5.17028334170335	404	0
428758	5.17054375983687	405	0
381312	5.17128145000402	406	0
121143	5.17134744469157	407	0
38666	5.17153491927905	408	0
191319	5.17219201163392	409	0
9908	5.17221628799777	410	0
493034	5.17353511467758	411	0
5671	5.17369151302934	412	0
323003	5.17380518586188	413	0
171516	5.17441739756557	414	0
320804	5.17504015153145	415	0
56906	5.17557933026434	416	0
482920	5.17611275835893	417	0
267274	5.17616107575705	418	0
237021	5.17662173034644	419	0
36844	5.17677727377596	420	0
213972	5.17868871314761	421	0
352602	5.17980627094934	422	0
610061	5.18031395492749	423	0
65964	5.18034054727087	424	0
38534	5.18130967539894	425	0
683061	5.18203763486181	426	0
190893	5.18264527388306	427	0
32614	5.18278316932388	428	0
596470	5.18341342933631	429	0
93726	5.18389491002453	430	0
596522	5.183904349628	431	0
643085	5.18399151740274	432	0
273509	5.18460453654565	433	0
123603	5.18535542336265	434	0
4219	5.18552050766749	435	0
478085	5.18587945209486	436	0
669569	5.18592358807683	437	0
339818	5.18617232081952	438	0
158376	5.18623366261263	439	0
524440	5.1862380028856	440	0
105841	5.18651968689597	441	0
10500	5.186649901413	442	0
327690	5.1866877830791	443	0
707724	5.18696228021726	444	0
402976	5.18705114114311	445	0
111840	5.18776895742286	446	0
752558	5.18901207703034	447	0
323298	5.18958544146374	448	0
232144	5.189948821346	449	0
118985	5.18996524419733	450	0
91108	5.1908035820803	451	0
390270	5.19220368503038	452	0
690628	5.19243319346943	453	0
42270	5.19255001088557	454	0
77791	5.19280060267339	455	0
455442	5.19300794937257	456	0
435538	5.19371085383976	457	0
6118	5.19445835578781	458	0
116099	5.19494097195994	459	0
435479	5.19570256448349	460	0
187541	5.19638349530968	461	0
447171	5.19647440563358	462	0
421030	5.19647907097871	463	0
1842	5.19842886401052	464	0
139880	5.19852126954348	465	0
140395	5.19917470853307	466	0
363716	5.19937258321099	467	0
292874	5.19999146477357	468	0
580949	5.2002432692796	469	0
618862	5.20050480505574	470	0
137801	5.20101029337989	471	0
783701	5.20238770394865	472	0
330966	5.20330856910192	473	0
652131	5.20400667448912	474	0
156116	5.20448853541992	475	0
772165	5.20475067941709	476	0
739805	5.20476717137387	477	0
411151	5.20553965663213	478	0
435560	5.2057801206217	479	0
59658	5.20686715025158	480	0
475685	5.20771479849696	481	0
436431	5.20844546959424	482	0
630757	5.20872408944934	483	0
268193	5.20892957030078	484	0
320806	5.20923936973112	485	0
555265	5.20989890714756	486	0
280363	5.21118760634816	487	0
38476	5.21128249642074	488	0
416832	5.21160653677211	489	0
145926	5.21217478662694	490	0
570713	5.21314229711618	491	0
116224	5.21324184527621	492	0
533312	5.21327547778149	493	0
411597	5.21348267567067	494	0
352920	5.2135571834423	495	0
67881	5.21471791543984	496	0
508894	5.21498438671534	497	0
424930	5.21534280541114	498	0
590848	5.21557378900116	499	0
430660	5.21581078403774	500	0
353513	5.21594378645946	501	0
726493	5.21715675437926	502	0
440126	5.21740807568624	503	0
85784	5.21767423467109	504	0
322298	5.21795853147916	505	0
288305	5.21911955323074	506	0
713710	5.22008880384554	507	0
57916	5.22040423729727	508	0
77672	5.22041136491232	509	0
280326	5.22194336806937	510	0
722877	5.22212786384615	511	0
51094	5.22229173494956	512	0
558025	5.22352342874309	513	0
784580	5.22372755547772	514	0
234733	5.22443234816391	515	0
50651	5.22449801760909	516	0
584476	5.22521629798969	517	0
633438	5.22685775557576	518	0
6015	5.22713173051162	519	0
148149	5.2276299009922	520	0
737792	5.22788133437261	521	0
532411	5.22870725375383	522	0
773147	5.22878256234912	523	0
71986	5.22883057907611	524	0
723405	5.22905271509963	525	0
329679	5.22915344270398	526	0
492368	5.22983819068302	527	0
752116	5.23024840933521	528	0
773628	5.23035524373031	529	0
40236	5.23038774209617	530	0
621340	5.23044384430393	531	0
430008	5.23077009255076	532	0
36072	5.23100582746213	533	0
85156	5.23148127726218	534	0
478422	5.23176395361433	535	0
158249	5.23177713672278	536	0
158047	5.23191142587013	537	0
4952	5.232407229457	538	0
56116	5.23291423014911	539	0
761623	5.23358992458821	540	0
363882	5.23364599385459	541	0
157349	5.23477942835748	542	0
578173	5.23513477544553	543	0
351305	5.23523643323119	544	0
475042	5.23676144518317	545	0
13326	5.23733558016914	546	0
116213	5.23743645934758	547	0
323253	5.23769141585372	548	0
774073	5.23789517951933	549	0
607861	5.23843579093428	550	0
518810	5.23849233538345	551	0
721834	5.23891438033998	552	0
227187	5.23897746146492	553	0
449877	5.23945821741106	554	0
53974	5.23949140166804	555	0
323014	5.24000535538456	556	0
555578	5.24053303193372	557	0
315034	5.2411497375739	558	0
129528	5.24117327127952	559	0
401646	5.24326368728842	560	0
689171	5.24393106195217	561	0
655677	5.24403896242449	562	0
5216	5.24423036872695	563	0
232913	5.24531582523204	564	0
343215	5.24564396764876	565	0
180144	5.2459095591649	566	0
274860	5.24641604781129	567	0
370315	5.24713275987559	568	0
119223	5.24718914659773	569	0
653873	5.24729919587768	570	0
51589	5.24801291680537	571	0
8621	5.24884838056353	572	0
73401	5.25041132148887	573	0
346835	5.25084126722369	574	0
8638	5.25084662399578	575	0
138595	5.25178892128464	576	0
10154	5.25373731139599	577	0
465579	5.2540353079483	578	0
736912	5.25481800057973	579	0
43955	5.25492384195143	580	0
570498	5.25498861858569	581	0
600753	5.25516020973758	582	0
329955	5.25526447756428	583	0
761974	5.2553251383309	584	0
391521	5.25544840227102	585	0
63974	5.25579073218238	586	0
43133	5.25590323620222	587	0
330329	5.25616985485837	588	0
483398	5.25617840893263	589	0
71108	5.25733844090316	590	0
695177	5.25798959239477	591	0
331047	5.2586644844087	592	0
322334	5.25902318728158	593	0
129454	5.25925808339997	594	0
1885	5.25950655723789	595	0
287787	5.2616419678495	596	0
439905	5.2616774127488	597	0
6142	5.26278637208858	598	0
5691	5.26304550284466	599	0
353075	5.2634533144383	600	0
750337	5.26366623326129	601	0
186309	5.26398725007165	602	0
614241	5.26417431130156	603	0
227735	5.2646265575982	604	0
382050	5.26479298169046	605	0
420737	5.26515943695331	606	0
297444	5.26528336143204	607	0
749279	5.26532275890523	608	0
8626	5.26534642806159	609	0
718361	5.26569831681273	610	0
266005	5.26578199012119	611	0
279064	5.26599027884823	612	0
750211	5.26602398871788	613	0
333265	5.26658416378821	614	0
264736	5.26760877126093	615	0
1632	5.26806805480193	616	0
322380	5.2689467371661	617	0
651202	5.26947172151237	618	0
328046	5.26951062709128	619	0
737271	5.269625130042	620	0
402089	5.27206524083138	621	0
636192	5.27362900531711	622	0
747000	5.27364728207611	623	0
330100	5.27368222332821	624	0
284810	5.27376606239506	625	0
416719	5.27398021382905	626	0
136962	5.27469717950372	627	0
450286	5.27479016818283	628	0
471805	5.27612435009879	629	0
296320	5.27632822150699	630	0
620831	5.27712735101978	631	0
297386	5.27772477661377	632	0
116442	5.27790919366021	633	0
296183	5.27792939808205	634	0
36368	5.27797043889862	635	0
529053	5.27862280498604	636	0
15426	5.27888479008728	637	0
242115	5.27889161139426	638	0
720712	5.28058319081545	639	0
324324	5.28138095717686	640	0
269709	5.2816514285446	641	0
744604	5.28199748957433	642	0
441217	5.28219105955707	643	0
359881	5.28325003339184	644	0
330134	5.28532025129879	645	0
4455	5.28578958424174	646	0
451536	5.2869187054745	647	0
353941	5.28974020635756	648	0
762364	5.28978511481523	649	0
171488	5.29104602787614	650	0
22313	5.29247078450923	651	0
391976	5.29299999198479	652	0
339605	5.29342106684253	653	0
386782	5.29470124691663	654	0
234028	5.29517711171323	655	0
593249	5.2951987728407	656	0
334957	5.29615896356412	657	0
280347	5.29663584658747	658	0
323016	5.29712811423976	659	0
444446	5.2971547741439	660	0
380774	5.29726837216694	661	0
234494	5.29743440720186	662	0
121618	5.29858269509722	663	0
39591	5.29999304643103	664	0
671623	5.30048981010853	665	0
331106	5.30115388604508	666	0
270409	5.30124942053903	667	0
137504	5.30143825068242	668	0
37614	5.3016224517308	669	0
22145	5.30210353631879	670	0
157403	5.30238834799289	671	0
36030	5.30306478675905	672	0
253577	5.30342790708789	673	0
259	5.30345547159615	674	0
585095	5.30408080892059	675	0
761346	5.30487942782893	676	0
248450	5.30539200421779	677	0
455041	5.30794744781061	678	0
322537	5.30828627082706	679	0
744650	5.30874481921989	680	0
30151	5.30923131293674	681	0
287106	5.30937552850785	682	0
241386	5.30979919321466	683	0
5751	5.3100815863173	684	0
68797	5.31008404107682	685	0
445710	5.3110043729659	686	0
234537	5.31121701678953	687	0
133831	5.31138174511043	688	0
770655	5.311434637564	689	0
281492	5.31162614408192	690	0
630873	5.31190878777869	691	0
451550	5.31255458639482	692	0
289287	5.31389060620238	693	0
610370	5.31419982217858	694	0
137035	5.31426380121866	695	0
190236	5.31492611872122	696	0
414596	5.3158297337971	697	0
407207	5.31643231057898	698	0
451529	5.31663326925053	699	0
622638	5.31711447303411	700	0
247618	5.317191487368	701	0
137048	5.31745251306967	702	0
448143	5.31828192156684	703	0
436714	5.31866517118791	704	0
265932	5.31928467091179	705	0
610255	5.32089459495051	706	0
280050	5.32136282266289	707	0
288871	5.32143482073407	708	0
353494	5.32173709772904	709	0
161157	5.32193720656808	710	0
177866	5.32210290730795	711	0
670794	5.32246807253668	712	0
406006	5.32399770392938	713	0
250512	5.3241615374139	714	0
96554	5.32419992680877	715	0
674897	5.32573452138736	716	0
412719	5.32599611163431	717	0
12507	5.32603257548362	718	0
276958	5.32613333863307	719	0
481837	5.3261794808308	720	0
6058	5.32643515399846	721	0
288387	5.32734101655655	722	0
342928	5.32790855087389	723	0
440551	5.3281446101297	724	0
160183	5.32849905514817	725	0
778388	5.32861427999522	726	0
172194	5.32896889676628	727	0
519711	5.33025832054597	728	0
427414	5.33238150486312	729	0
296119	5.33289940110527	730	0
434484	5.33322779334381	731	0
92184	5.33466136252482	732	0
496067	5.33583819059932	733	0
609837	5.33596757287982	734	0
157364	5.33618957230569	735	0
235604	5.33675562218315	736	0
434226	5.33678689741351	737	0
295490	5.33751570140089	738	0
158241	5.33753211835322	739	0
181262	5.33974591035137	740	0
475071	5.34006025544986	741	0
227445	5.34056223185754	742	0
121739	5.34058124420162	743	0
301365	5.34061899222638	744	0
322182	5.34112135462152	745	0
412668	5.34244697361629	746	0
648641	5.34298945020375	747	0
251186	5.34307560426272	748	0
227856	5.34357182164578	749	0
215783	5.34397067560733	750	0
23828	5.34408157175406	751	0
368230	5.34446352385154	752	0
259100	5.34518967974335	753	0
571941	5.3459684337251	754	0
754498	5.34603611502087	755	0
668481	5.34608772764977	756	0
233227	5.34770050141613	757	0
280923	5.35029867155449	758	0
307366	5.35077069242176	759	0
279429	5.35097532148748	760	0
265402	5.35212778215689	761	0
464189	5.35287976885727	762	0
706512	5.35302779758147	763	0
341341	5.3536222613591	764	0
259268	5.35362854077173	765	0
761430	5.35446613134521	766	0
310122	5.3554863420479	767	0
33117	5.35617177295446	768	0
702207	5.35688183374589	769	0
181574	5.35723267847218	770	0
652307	5.35794222336419	771	0
474821	5.35818440812263	772	0
93543	5.35840850991094	773	0
761381	5.35914346705438	774	0
630504	5.35926490151691	775	0
72342	5.35977497138916	776	0
662034	5.36134993465123	777	0
121543	5.36256835111897	778	0
418873	5.36404043532781	779	0
762316	5.36457142975138	780	0
661035	5.36511706938039	781	0
327676	5.36539378622843	782	0
31705	5.36689707180963	783	0
705411	5.36710339155841	784	0
434267	5.36727793691695	785	0
783221	5.36781246722852	786	0
255503	5.36856954429745	787	0
321017	5.36864352768483	788	0
736476	5.36881154705055	789	0
689180	5.36886415412617	790	0
102736	5.36965430816709	791	0
60127	5.37139286657467	792	0
440080	5.37141908419332	793	0
782457	5.37161877081151	794	0
14370	5.37186245247334	795	0
69331	5.37294674202341	796	0
529821	5.37318447983584	797	0
161746	5.3732554528209	798	0
123344	5.3741243528969	799	0
121447	5.37429665028171	800	0
210960	5.37432096277657	801	0
434182	5.37579720196552	802	0
430237	5.37683264652611	803	0
30091	5.37688432186285	804	0
408805	5.37708705552035	805	0
710902	5.37712755873304	806	0
81638	5.3771356717481	807	0
58195	5.37760758427908	808	0
598821	5.37782838497054	809	0
560008	5.37803223732572	810	0
284211	5.37848822378595	811	0
138757	5.37862869462085	812	0
40279	5.37882741581747	813	0
287045	5.37898191611113	814	0
352265	5.37921644256892	815	0
363936	5.37945302899764	816	0
631443	5.37968008505531	817	0
104483	5.38014534523974	818	0
322658	5.38016308517872	819	0
278874	5.38133817694806	820	0
24928	5.3815890121593	821	0
108170	5.38163810862328	822	0
328946	5.38182150461987	823	0
287369	5.38211186619607	824	0
671257	5.3822182919813	825	0
516710	5.38241386456115	826	0
645878	5.38310619803857	827	0
728173	5.38327454009123	828	0
139162	5.38395534122359	829	0
97734	5.38410094504444	830	0
412014	5.38428566781088	831	0
465767	5.38504653441354	832	0
571689	5.38556641960062	833	0
676518	5.38578430905297	834	0
390088	5.3864299867372	835	0
254	5.38652134815427	836	0
251512	5.3867132334951	837	0
16441	5.38774741885331	838	0
596295	5.387858301379	839	0
263259	5.3887790134845	840	0
359923	5.38923128407071	841	0
508393	5.38983788923702	842	0
698507	5.39050390263543	843	0
449065	5.39079252031098	844	0
503391	5.39108867329612	845	0
410263	5.39151714128487	846	0
330941	5.393291259677	847	0
339670	5.39385885542487	848	0
292316	5.39470226891342	849	0
450767	5.39532685517099	850	0
280261	5.39543703575911	851	0
440914	5.39660291313455	852	0
601419	5.39686683865207	853	0
425450	5.39789994590199	854	0
288265	5.39900701418725	855	0
323248	5.40108739780123	856	0
235019	5.40173149667681	857	0
731272	5.40217684135808	858	0
695594	5.40232086086693	859	0
44289	5.40295892881855	860	0
655762	5.40334134129476	861	0
690013	5.40387017261294	862	0
619230	5.40422026586605	863	0
310200	5.40726692133704	864	0
331072	5.40769204408048	865	0
186924	5.40867307534968	866	0
51210	5.40879922799962	867	0
486435	5.40914702285496	868	0
35775	5.4102775740767	869	0
142887	5.41108433809995	870	0
151203	5.41124744247295	871	0
291873	5.41151894699186	872	0
280358	5.41168107564713	873	0
137030	5.41178678217829	874	0
588727	5.41251387064709	875	0
784277	5.41306323537517	876	0
770123	5.4131292703616	877	0
108886	5.41327782826338	878	0
104196	5.41351636503549	879	0
252761	5.41444631115681	880	0
241590	5.41489215401791	881	0
741272	5.4152405177602	882	0
433990	5.41529586394858	883	0
178367	5.41540373693549	884	0
280298	5.41552314339342	885	0
702618	5.41625195230466	886	0
241441	5.41695035536074	887	0
93764	5.41748259309614	888	0
353566	5.41779125172097	889	0
663414	5.41909622907081	890	0
297830	5.42056240294008	891	0
234498	5.42087620949145	892	0
731323	5.42092262411487	893	0
299360	5.42094609448794	894	0
92302	5.42111349662637	895	0
474121	5.42162356732503	896	0
121139	5.42164559715107	897	0
346808	5.42213213074071	898	0
210048	5.42366794036426	899	0
220374	5.42368116057581	900	0
362459	5.42430759695464	901	0
475481	5.42513081377815	902	0
495509	5.4251732918247	903	0
517337	5.42652265863091	904	0
347765	5.42746792351856	905	0
287376	5.42829525319991	906	0
500409	5.42832993662418	907	0
93084	5.42842884546433	908	0
158108	5.42848422159083	909	0
375670	5.42862535476594	910	0
511823	5.43009430015389	911	0
239229	5.43014982144063	912	0
5320	5.43064404673619	913	0
211001	5.43143594497701	914	0
593250	5.43178940860134	915	0
291991	5.4324538697933	916	0
270279	5.43263160359403	917	0
425385	5.43366951467143	918	0
401510	5.4340282435951	919	0
331471	5.43403829558959	920	0
672493	5.43589831145073	921	0
516720	5.43630581847366	922	0
351300	5.43747470955035	923	0
243591	5.4378675576755	924	0
428882	5.43810502188781	925	0
620258	5.43829000161162	926	0
30197	5.43840255831514	927	0
282710	5.43907496320091	928	0
321668	5.44240726890537	929	0
591131	5.44308900437597	930	0
153334	5.44418234385036	931	0
420778	5.44526960144255	932	0
